date,product_id,qty_sold
2023-07-17,P8,34
2023-07-18,P8,25
2023-07-19,P8,30
2023-07-20,P8,34
2023-07-21,P8,32
2023-07-22,P8,50
2023-07-23,P8,43
2023-07-24,P8,32
2023-07-25,P8,35
2023-07-26,P8,26
2023-07-27,P8,25
2023-07-28,P8,31
2023-07-29,P8,44
2023-07-30,P8,41
2023-07-31,P8,27
2023-08-01,P8,25
2023-08-02,P8,30
2023-08-03,P8,33
2023-08-04,P8,30
2023-08-05,P8,48
2023-08-06,P8,42
2023-08-07,P8,27
2023-08-08,P8,23
2023-08-09,P8,26
2023-08-10,P8,28
2023-08-11,P8,30
2023-08-12,P8,50
2023-08-13,P8,41
2023-08-14,P8,31
2023-08-15,P8,28
2023-08-16,P8,26
2023-08-17,P8,28
2023-08-18,P8,24
2023-08-19,P8,42
2023-08-20,P8,48
2023-08-21,P8,31
2023-08-22,P8,35
2023-08-23,P8,35
2023-08-24,P8,32
2023-08-25,P8,30
2023-08-26,P8,44
2023-08-27,P8,47
2023-08-28,P8,28
2023-08-29,P8,27
2023-08-30,P8,32
2023-08-31,P8,32
2023-09-01,P8,27
2023-09-02,P8,45
2023-09-03,P8,47
2023-09-04,P8,32
2023-09-05,P8,27
2023-09-06,P8,32
2023-09-07,P8,24
2023-09-08,P8,28
2023-09-09,P8,46
2023-09-10,P8,39
2023-09-11,P8,28
2023-09-12,P8,30
2023-09-13,P8,30
2023-09-14,P8,33
2023-09-15,P8,37
2023-09-16,P8,43
2023-09-17,P8,50
2023-09-18,P8,25
2023-09-19,P8,33
2023-09-20,P8,30
2023-09-21,P8,31
2023-09-22,P8,26
2023-09-23,P8,42
2023-09-24,P8,44
2023-09-25,P8,29
2023-09-26,P8,29
2023-09-27,P8,30
2023-09-28,P8,29
2023-09-29,P8,34
2023-09-30,P8,46
2023-10-01,P8,42
2023-10-02,P8,34
2023-10-03,P8,34
2023-10-04,P8,23
2023-10-05,P8,31
2023-10-06,P8,28
2023-10-07,P8,43
2023-10-08,P8,42
2023-10-09,P8,25
2023-10-10,P8,30
2023-10-11,P8,33
2023-10-12,P8,33
2023-10-13,P8,28
2023-10-14,P8,42
2023-10-15,P8,43
2023-10-16,P8,29
2023-10-17,P8,30
2023-10-18,P8,31
2023-10-19,P8,29
2023-10-20,P8,31
2023-10-21,P8,49
2023-10-22,P8,47
2023-10-23,P8,29
2023-10-24,P8,28
2023-10-25,P8,25
2023-10-26,P8,36
2023-10-27,P8,23
2023-10-28,P8,43
2023-10-29,P8,46
2023-10-30,P8,34
2023-10-31,P8,25
2023-11-01,P8,28
2023-11-02,P8,29
2023-11-03,P8,30
2023-11-04,P8,41
2023-11-05,P8,47
2023-11-06,P8,30
2023-11-07,P8,30
2023-11-08,P8,36
2023-11-09,P8,30
2023-11-10,P8,30
2023-11-11,P8,43
2023-11-12,P8,46
2023-11-13,P8,34
2023-11-14,P8,34
2023-11-15,P8,34
2023-11-16,P8,32
2023-11-17,P8,31
2023-11-18,P8,49
2023-11-19,P8,48
2023-11-20,P8,29
2023-11-21,P8,30
2023-11-22,P8,31
2023-11-23,P8,24
2023-11-24,P8,25
2023-11-25,P8,47
2023-11-26,P8,46
2023-11-27,P8,32
2023-11-28,P8,33
2023-11-29,P8,26
2023-11-30,P8,37
2023-12-01,P8,29
2023-12-02,P8,47
2023-12-03,P8,42
2023-12-04,P8,35
2023-12-05,P8,33
2023-12-06,P8,34
2023-12-07,P8,31
2023-12-08,P8,28
2023-12-09,P8,49
2023-12-10,P8,43
2023-12-11,P8,33
2023-12-12,P8,30
2023-12-13,P8,32
2023-12-14,P8,36
2023-12-15,P8,25
2023-12-16,P8,46
2023-12-17,P8,45
2023-12-18,P8,25
2023-12-19,P8,30
2023-12-20,P8,30
2023-12-21,P8,30
2023-12-22,P8,34
2023-12-23,P8,47
2023-12-24,P8,42
2023-12-25,P8,28
2023-12-26,P8,37
2023-12-27,P8,24
2023-12-28,P8,23
2023-12-29,P8,33
2023-12-30,P8,50
2023-12-31,P8,44
2023-01-01,P9,56
2023-01-02,P9,41
2023-01-03,P9,45
2023-01-04,P9,42
2023-01-05,P9,41
2023-01-06,P9,44
2023-01-07,P9,56
2023-01-08,P9,64
2023-01-09,P9,39
2023-01-10,P9,44
2023-01-11,P9,47
2023-01-12,P9,42
2023-01-13,P9,43
2023-01-14,P9,62
2023-01-15,P9,57
2023-01-16,P9,45
2023-01-17,P9,43
2023-01-18,P9,47
2023-01-19,P9,46
2023-01-20,P9,45
2023-01-21,P9,57
2023-01-22,P9,57
2023-01-23,P9,51
2023-01-24,P9,48
2023-01-25,P9,39
2023-01-26,P9,48
2023-01-27,P9,48
2023-01-28,P9,65
2023-01-29,P9,59
2023-01-30,P9,44
2023-01-31,P9,47
2023-02-01,P9,47
2023-02-02,P9,39
2023-02-03,P9,45
2023-02-04,P9,63
2023-02-05,P9,59
2023-02-06,P9,47
2023-02-07,P9,48
2023-02-08,P9,40
2023-02-09,P9,43
2023-02-10,P9,45
2023-02-11,P9,59
2023-02-12,P9,57
2023-02-13,P9,42
2023-02-14,P9,47
2023-02-15,P9,47
2023-02-16,P9,49
2023-02-17,P9,43
2023-02-18,P9,57
2023-02-19,P9,54
2023-02-20,P9,50
2023-02-21,P9,42
2023-02-22,P9,44
2023-02-23,P9,46
2023-02-24,P9,44
2023-02-25,P9,62
2023-02-26,P9,55
2023-02-27,P9,47
2023-02-28,P9,47
2023-03-01,P9,48
2023-03-02,P9,51
2023-03-03,P9,49
2023-03-04,P9,60
2023-03-05,P9,63
2023-03-06,P9,42
2023-03-07,P9,50
2023-03-08,P9,45
2023-03-09,P9,47
2023-03-10,P9,42
2023-03-11,P9,61
2023-03-12,P9,59
2023-03-13,P9,44
2023-03-14,P9,44
2023-03-15,P9,49
2023-03-16,P9,40
2023-03-17,P9,42
2023-03-18,P9,64
2023-03-19,P9,54
2023-03-20,P9,43
2023-03-21,P9,45
2023-03-22,P9,39
2023-03-23,P9,45
2023-03-24,P9,47
2023-03-25,P9,61
2023-03-26,P9,67
2023-03-27,P9,49
2023-03-28,P9,48
2023-03-29,P9,47
2023-03-30,P9,47
2023-03-31,P9,41
2023-04-01,P9,64
2023-04-02,P9,57
2023-04-03,P9,49
2023-04-04,P9,41
2023-04-05,P9,47
2023-04-06,P9,41
2023-04-07,P9,50
2023-04-08,P9,65
2023-04-09,P9,57
2023-04-10,P9,46
2023-04-11,P9,40
2023-04-12,P9,40
2023-04-13,P9,48
2023-04-14,P9,42
2023-04-15,P9,54
2023-04-16,P9,61
2023-04-17,P9,42
2023-04-18,P9,48
2023-04-19,P9,52
2023-04-20,P9,47
2023-04-21,P9,45
2023-04-22,P9,55
2023-04-23,P9,64
2023-04-24,P9,49
2023-04-25,P9,41
2023-04-26,P9,47
2023-04-27,P9,40
2023-04-28,P9,45
2023-04-29,P9,57
2023-04-30,P9,64
2023-05-01,P9,41
2023-05-02,P9,50
2023-05-03,P9,47
2023-05-04,P9,48
2023-05-05,P9,43
2023-05-06,P9,63
2023-05-07,P9,64
2023-05-08,P9,43
2023-05-09,P9,49
2023-05-10,P9,46
2023-05-11,P9,43
2023-05-12,P9,46
2023-05-13,P9,61
2023-05-14,P9,64
2023-05-15,P9,39
2023-05-16,P9,42
2023-05-17,P9,46
2023-05-18,P9,41
2023-05-19,P9,47
2023-05-20,P9,63
2023-05-21,P9,58
2023-05-22,P9,45
2023-05-23,P9,50
2023-05-24,P9,50
2023-05-25,P9,51
2023-05-26,P9,41
2023-05-27,P9,62
2023-05-28,P9,60
2023-05-29,P9,41
2023-05-30,P9,47
2023-05-31,P9,47
2023-06-01,P9,39
2023-06-02,P9,45
2023-06-03,P9,65
2023-06-04,P9,63
2023-06-05,P9,41
2023-06-06,P9,48
2023-06-07,P9,40
2023-06-08,P9,47
2023-06-09,P9,39
2023-06-10,P9,60
2023-06-11,P9,64
2023-06-12,P9,45
2023-06-13,P9,41
2023-06-14,P9,50
2023-06-15,P9,41
2023-06-16,P9,39
2023-06-17,P9,58
2023-06-18,P9,57
2023-06-19,P9,51
2023-06-20,P9,40
2023-06-21,P9,39
2023-06-22,P9,40
2023-06-23,P9,42
2023-06-24,P9,61
2023-06-25,P9,54
2023-06-26,P9,47
2023-06-27,P9,52
2023-06-28,P9,48
2023-06-29,P9,45
2023-06-30,P9,52
2023-07-01,P9,64
2023-07-02,P9,57
2023-07-03,P9,48
2023-07-04,P9,49
2023-07-05,P9,45
2023-07-06,P9,47
2023-07-07,P9,41
2023-07-08,P9,55
2023-07-09,P9,60
2023-07-10,P9,48
2023-07-11,P9,42
2023-07-12,P9,43
2023-07-13,P9,42
2023-07-14,P9,51
2023-07-15,P9,63
2023-07-16,P9,66
2023-07-17,P9,44
2023-07-18,P9,44
2023-07-19,P9,51
2023-07-20,P9,45
2023-07-21,P9,43
2023-07-22,P9,60
2023-07-23,P9,57
2023-07-24,P9,46
2023-07-25,P9,48
2023-07-26,P9,48
2023-07-27,P9,49
2023-07-28,P9,42
2023-07-29,P9,57
2023-07-30,P9,59
2023-07-31,P9,39
2023-08-01,P9,50
2023-08-02,P9,52
2023-08-03,P9,41
2023-08-04,P9,41
2023-08-05,P9,61
2023-08-06,P9,59
2023-08-07,P9,45
2023-08-08,P9,45
2023-08-09,P9,45
2023-08-10,P9,41
2023-08-11,P9,46
2023-08-12,P9,64
2023-08-13,P9,55
2023-08-14,P9,46
2023-08-15,P9,49
2023-08-16,P9,40
2023-08-17,P9,51
2023-08-18,P9,47
2023-08-19,P9,61
2023-08-20,P9,58
2023-08-21,P9,47
2023-08-22,P9,46
2023-08-23,P9,48
2023-08-24,P9,41
2023-08-25,P9,44
2023-08-26,P9,64
2023-08-27,P9,61
2023-08-28,P9,47
2023-08-29,P9,49
2023-08-30,P9,42
2023-08-31,P9,42
2023-09-01,P9,47
2023-09-02,P9,56
2023-09-03,P9,62
2023-09-04,P9,50
2023-09-05,P9,47
2023-09-06,P9,46
2023-09-07,P9,44
2023-09-08,P9,42
2023-09-09,P9,65
2023-09-10,P9,58
2023-09-11,P9,45
2023-09-12,P9,47
2023-09-13,P9,40
2023-09-14,P9,46
2023-09-15,P9,44
2023-09-16,P9,66
2023-09-17,P9,54
2023-09-18,P9,45
2023-09-19,P9,48
2023-09-20,P9,40
2023-09-21,P9,44
2023-09-22,P9,46
2023-09-23,P9,58
2023-09-24,P9,56
2023-09-25,P9,48
2023-09-26,P9,45
2023-09-27,P9,44
2023-09-28,P9,44
2023-09-29,P9,42
2023-09-30,P9,61
2023-10-01,P9,62
2023-10-02,P9,49
2023-10-03,P9,41
2023-10-04,P9,39
2023-10-05,P9,50
2023-10-06,P9,40
2023-10-07,P9,62
2023-10-08,P9,63
2023-10-09,P9,51
2023-10-10,P9,47
2023-10-11,P9,44
2023-10-12,P9,42
2023-10-13,P9,51
2023-10-14,P9,60
2023-10-15,P9,62
2023-10-16,P9,44
2023-10-17,P9,40
2023-10-18,P9,40
2023-10-19,P9,39
2023-10-20,P9,45
2023-10-21,P9,60
2023-10-22,P9,60
2023-10-23,P9,43
2023-10-24,P9,44
2023-10-25,P9,46
2023-10-26,P9,43
2023-10-27,P9,50
2023-10-28,P9,60
2023-10-29,P9,58
2023-10-30,P9,47
2023-10-31,P9,48
2023-11-01,P9,46
2023-11-02,P9,48
2023-11-03,P9,43
2023-11-04,P9,60
2023-11-05,P9,54
2023-11-06,P9,44
2023-11-07,P9,38
2023-11-08,P9,48
2023-11-09,P9,45
2023-11-10,P9,41
2023-11-11,P9,56
2023-11-12,P9,62
2023-11-13,P9,47
2023-11-14,P9,48
2023-11-15,P9,40
2023-11-16,P9,47
2023-11-17,P9,46
2023-11-18,P9,62
2023-11-19,P9,57
2023-11-20,P9,48
2023-11-21,P9,47
2023-11-22,P9,44
2023-11-23,P9,45
2023-11-24,P9,48
2023-11-25,P9,65
2023-11-26,P9,56
2023-11-27,P9,52
2023-11-28,P9,44
2023-11-29,P9,41
2023-11-30,P9,41
2023-12-01,P9,41
2023-12-02,P9,58
2023-12-03,P9,63
2023-12-04,P9,49
2023-12-05,P9,47
2023-12-06,P9,46
2023-12-07,P9,47
2023-12-08,P9,43
2023-12-09,P9,58
2023-12-10,P9,55
2023-12-11,P9,43
2023-12-12,P9,47
2023-12-13,P9,45
2023-12-14,P9,45
2023-12-15,P9,46
2023-12-16,P9,55
2023-12-17,P9,63
2023-12-18,P9,43
2023-12-19,P9,40
2023-12-20,P9,43
2023-12-21,P9,44
2023-12-22,P9,50
2023-12-23,P9,57
2023-12-24,P9,64
2023-12-25,P9,41
2023-12-26,P9,43
2023-12-27,P9,41
2023-12-28,P9,46
2023-12-29,P9,47
2023-12-30,P9,55
2023-12-31,P9,55
2023-01-01,P10,54
2023-01-02,P10,38
2023-01-03,P10,35
2023-01-04,P10,43
2023-01-05,P10,32
2023-01-06,P10,41
2023-01-07,P10,54
2023-01-08,P10,53
2023-01-09,P10,40
2023-01-10,P10,40
2023-01-11,P10,34
2023-01-12,P10,37
2023-01-13,P10,36
2023-01-14,P10,57
2023-01-15,P10,58
2023-01-16,P10,37
2023-01-17,P10,37
2023-01-18,P10,39
2023-01-19,P10,38
2023-01-20,P10,33
2023-01-21,P10,56
2023-01-22,P10,56
2023-01-23,P10,39
2023-01-24,P10,40
2023-01-25,P10,44
2023-01-26,P10,34
2023-01-27,P10,37
2023-01-28,P10,58
2023-01-29,P10,58
2023-01-30,P10,38
2023-01-31,P10,33
2023-02-01,P10,40
2023-02-02,P10,40
2023-02-03,P10,42
2023-02-04,P10,53
2023-02-05,P10,51
2023-02-06,P10,40
2023-02-07,P10,39
2023-02-08,P10,39
2023-02-09,P10,38
2023-02-10,P10,39
2023-02-11,P10,47
2023-02-12,P10,58
2023-02-13,P10,43
2023-02-14,P10,39
2023-02-15,P10,37
2023-02-16,P10,34
2023-02-17,P10,36
2023-02-18,P10,52
2023-02-19,P10,58
2023-02-20,P10,38
2023-02-21,P10,34
2023-02-22,P10,41
2023-02-23,P10,38
2023-02-24,P10,41
2023-02-25,P10,59
2023-02-26,P10,59
2023-02-27,P10,39
2023-02-28,P10,36
2023-03-01,P10,41
2023-03-02,P10,43
2023-03-03,P10,39
2023-03-04,P10,50
2023-03-05,P10,51
2023-03-06,P10,38
2023-03-07,P10,40
2023-03-08,P10,40
2023-03-09,P10,37
2023-03-10,P10,40
2023-03-11,P10,48
2023-03-12,P10,59
2023-03-13,P10,40
2023-03-14,P10,33
2023-03-15,P10,45
2023-03-16,P10,36
2023-03-17,P10,36
2023-03-18,P10,52
2023-03-19,P10,59
2023-03-20,P10,38
2023-03-21,P10,44
2023-03-22,P10,41
2023-03-23,P10,42
2023-03-24,P10,33
2023-03-25,P10,53
2023-03-26,P10,48
2023-03-27,P10,43
2023-03-28,P10,35
2023-03-29,P10,35
2023-03-30,P10,34
2023-03-31,P10,33
2023-04-01,P10,52
2023-04-02,P10,54
2023-04-03,P10,42
2023-04-04,P10,39
2023-04-05,P10,42
2023-04-06,P10,32
2023-04-07,P10,41
2023-04-08,P10,53
2023-04-09,P10,58
2023-04-10,P10,41
2023-04-11,P10,40
2023-04-12,P10,38
2023-04-13,P10,42
2023-04-14,P10,38
2023-04-15,P10,56
2023-04-16,P10,52
2023-04-17,P10,38
2023-04-18,P10,43
2023-04-19,P10,38
2023-04-20,P10,35
2023-04-21,P10,44
2023-04-22,P10,51
2023-04-23,P10,59
2023-04-24,P10,36
2023-04-25,P10,45
2023-04-26,P10,36
2023-04-27,P10,41
2023-04-28,P10,42
2023-04-29,P10,53
2023-04-30,P10,51
2023-05-01,P10,37
2023-05-02,P10,37
2023-05-03,P10,40
2023-05-04,P10,40
2023-05-05,P10,35
2023-05-06,P10,56
2023-05-07,P10,55
2023-05-08,P10,36
2023-05-09,P10,37
2023-05-10,P10,42
2023-05-11,P10,38
2023-05-12,P10,41
2023-05-13,P10,55
2023-05-14,P10,53
2023-05-15,P10,38
2023-05-16,P10,38
2023-05-17,P10,35
2023-05-18,P10,40
2023-05-19,P10,36
2023-05-20,P10,53
2023-05-21,P10,52
2023-05-22,P10,45
2023-05-23,P10,43
2023-05-24,P10,42
2023-05-25,P10,38
2023-05-26,P10,43
2023-05-27,P10,54
2023-05-28,P10,58
2023-05-29,P10,44
2023-05-30,P10,40
2023-05-31,P10,43
2023-06-01,P10,33
2023-06-02,P10,42
2023-06-03,P10,47
2023-06-04,P10,54
2023-06-05,P10,34
2023-06-06,P10,41
2023-06-07,P10,45
2023-06-08,P10,34
2023-06-09,P10,41
2023-06-10,P10,58
2023-06-11,P10,52
2023-06-12,P10,35
2023-06-13,P10,33
2023-06-14,P10,38
2023-06-15,P10,43
2023-06-16,P10,36
2023-06-17,P10,58
2023-06-18,P10,56
2023-06-19,P10,40
2023-06-20,P10,39
2023-06-21,P10,45
2023-06-22,P10,38
2023-06-23,P10,44
2023-06-24,P10,53
2023-06-25,P10,56
2023-06-26,P10,39
2023-06-27,P10,38
2023-06-28,P10,41
2023-06-29,P10,39
2023-06-30,P10,33
2023-07-01,P10,57
2023-07-02,P10,56
2023-07-03,P10,40
2023-07-04,P10,46
2023-07-05,P10,46
2023-07-06,P10,34
2023-07-07,P10,38
2023-07-08,P10,56
2023-07-09,P10,60
2023-07-10,P10,44
2023-07-11,P10,36
2023-07-12,P10,38
2023-07-13,P10,36
2023-07-14,P10,43
2023-07-15,P10,58
2023-07-16,P10,61
2023-07-17,P10,43
2023-07-18,P10,42
2023-07-19,P10,41
2023-07-20,P10,39
2023-07-21,P10,43
2023-07-22,P10,59
2023-07-23,P10,57
2023-07-24,P10,38
2023-07-25,P10,37
2023-07-26,P10,33
2023-07-27,P10,37
2023-07-28,P10,37
2023-07-29,P10,50
2023-07-30,P10,53
2023-07-31,P10,43
2023-08-01,P10,37
2023-08-02,P10,41
2023-08-03,P10,34
2023-08-04,P10,34
2023-08-05,P10,59
2023-08-06,P10,51
2023-08-07,P10,39
2023-08-08,P10,36
2023-08-09,P10,35
2023-08-10,P10,41
2023-08-11,P10,35
2023-08-12,P10,55
2023-08-13,P10,52
2023-08-14,P10,40
2023-08-15,P10,36
2023-08-16,P10,40
2023-08-17,P10,44
2023-08-18,P10,46
2023-08-19,P10,56
2023-08-20,P10,53
2023-08-21,P10,35
2023-08-22,P10,41
2023-08-23,P10,42
2023-08-24,P10,35
2023-08-25,P10,37
2023-08-26,P10,56
2023-08-27,P10,52
2023-08-28,P10,39
2023-08-29,P10,44
2023-08-30,P10,43
2023-08-31,P10,44
2023-09-01,P10,38
2023-09-02,P10,59
2023-09-03,P10,59
2023-09-04,P10,34
2023-09-05,P10,42
2023-09-06,P10,37
2023-09-07,P10,41
2023-09-08,P10,35
2023-09-09,P10,60
2023-09-10,P10,55
2023-09-11,P10,40
2023-09-12,P10,34
2023-09-13,P10,42
2023-09-14,P10,40
2023-09-15,P10,39
2023-09-16,P10,56
2023-09-17,P10,60
2023-09-18,P10,35
2023-09-19,P10,43
2023-09-20,P10,41
2023-09-21,P10,40
2023-09-22,P10,41
2023-09-23,P10,52
2023-09-24,P10,52
2023-09-25,P10,39
2023-09-26,P10,46
2023-09-27,P10,46
2023-09-28,P10,39
2023-09-29,P10,32
2023-09-30,P10,58
2023-10-01,P10,50
2023-10-02,P10,45
2023-10-03,P10,40
2023-10-04,P10,39
2023-10-05,P10,35
2023-10-06,P10,40
2023-10-07,P10,51
2023-10-08,P10,58
2023-10-09,P10,36
2023-10-10,P10,38
2023-10-11,P10,44
2023-10-12,P10,37
2023-10-13,P10,39
2023-10-14,P10,56
2023-10-15,P10,60
2023-10-16,P10,39
2023-10-17,P10,44
2023-10-18,P10,36
2023-10-19,P10,44
2023-10-20,P10,39
2023-10-21,P10,49
2023-10-22,P10,48
2023-10-23,P10,34
2023-10-24,P10,41
2023-10-25,P10,46
2023-10-26,P10,39
2023-10-27,P10,37
2023-10-28,P10,57
2023-10-29,P10,50
2023-10-30,P10,43
2023-10-31,P10,39
2023-11-01,P10,37
2023-11-02,P10,41
2023-11-03,P10,33
2023-11-04,P10,56
2023-11-05,P10,55
2023-11-06,P10,37
2023-11-07,P10,37
2023-11-08,P10,38
2023-11-09,P10,41
2023-11-10,P10,41
2023-11-11,P10,50
2023-11-12,P10,57
2023-11-13,P10,42
2023-11-14,P10,46
2023-11-15,P10,39
2023-11-16,P10,41
2023-11-17,P10,40
2023-11-18,P10,48
2023-11-19,P10,55
2023-11-20,P10,39
2023-11-21,P10,38
2023-11-22,P10,38
2023-11-23,P10,38
2023-11-24,P10,38
2023-11-25,P10,53
2023-11-26,P10,54
2023-11-27,P10,34
2023-11-28,P10,37
2023-11-29,P10,41
2023-11-30,P10,42
2023-12-01,P10,42
2023-12-02,P10,61
2023-12-03,P10,53
2023-12-04,P10,39
2023-12-05,P10,37
2023-12-06,P10,41
2023-12-07,P10,36
2023-12-08,P10,40
2023-12-09,P10,52
2023-12-10,P10,60
2023-12-11,P10,39
2023-12-12,P10,44
2023-12-13,P10,37
2023-12-14,P10,33
2023-12-15,P10,39
2023-12-16,P10,50
2023-12-17,P10,59
2023-12-18,P10,46
2023-12-19,P10,40
2023-12-20,P10,39
2023-12-21,P10,39
2023-12-22,P10,44
2023-12-23,P10,56
2023-12-24,P10,55
2023-12-25,P10,37
2023-12-26,P10,40
2023-12-27,P10,38
2023-12-28,P10,44
2023-12-29,P10,34
2023-12-30,P10,51
2023-12-31,P10,50
